"﻿Generated by WizTree 4.15 10/18/2023 12:50:48 PM (You can hide this message by making a donation)"
"File Name","Size","Allocated","Modified","Attributes","Files","Folders"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet7.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet6.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet5.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet4.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet3.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet2.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet11.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet10.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlutkreet1.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\colorlut.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\__folder_managed_by_vortex.","96","0","2023/09/09 18:36:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\","380332","0","2023/09/11 01:23:22","0","24","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_vintage_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_swamp_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_starmap_v01.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_novashipyard_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_noir_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_nightvision_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_negative_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_mercury_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_grunge_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_gemini_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_dystopia_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_chargen_v002.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_chargen_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_bloodshot_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_bleachbypass_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_blackwhite_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_binary_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_astral_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_apollo02_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_ui_apollo01_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_int_shipkit_curve.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_chargen_v02.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\lgt_lut_chargen_v01.dds","16532","020480","2023/09/01 20:41:30","8224","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\LUTs\disabled\__folder_managed_by_vortex.","96","0","2023/09/09 18:36:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\gobos\","1048820","0","2023/10/03 12:58:30","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\gobos\lightminehelmet01gobo_color.dds","1048724","01052672","2023/09/29 09:49:58","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\gobos\__folder_managed_by_vortex.","96","0","2023/10/03 12:58:30","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\effects\__folder_managed_by_vortex.","96","0","2023/09/09 18:36:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\Motd_Media\","132713","135168","2023/10/10 10:52:37","0","1","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\Motd_Media\MOTDImage.png","132713","135168","2023/10/10 10:52:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\textures\__folder_managed_by_vortex.","96","0","2023/09/09 18:36:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\","34144546","2359296","2023/10/02 01:23:21","0","58","4"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\genesisterminalmenu_lrg.swf","9302305","09306112","2023/09/20 11:32:24","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\genesisterminalmenu.swf","9302251","09306112","2023/09/20 11:29:12","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\genesisterminalkiosk_assetlibrary.swf","9297194","09297920","2023/09/20 11:33:50","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\mainmenu.swf","814800","0815104","2023/09/10 12:40:17","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\inventorymenu_lrg.swf","302103","0303104","2023/09/27 05:34:03","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\inventorymenu.swf","302102","0303104","2023/09/27 05:33:56","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\bartermenu_lrg.swf","297752","0299008","2023/09/27 05:34:08","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\bartermenu.swf","297751","0299008","2023/09/27 05:34:00","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\playerhudcomponents.gfx","293404","294912","2023/09/03 09:14:39","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\playerhudcomponents_lrg.gfx","292590","294912","2023/09/05 12:47:08","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\containermenu_lrg.swf","291912","0294912","2023/09/27 05:34:05","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\containermenu.swf","291910","0294912","2023/09/27 05:33:58","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\hudmenu_lrg.gfx","284065","286720","2023/09/27 05:38:36","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\hudmenu.gfx","284065","286720","2023/09/27 05:38:31","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\datamenu_lrg.swf","265949","0266240","2023/09/04 11:01:39","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\datamenu.swf","265850","0266240","2023/09/04 10:40:51","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\hudrolloveractivationwidget_lrg.gfx","251598","253952","2023/09/27 05:38:33","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\hudrolloveractivationwidget.gfx","251598","253952","2023/09/27 05:38:28","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\hudrolloverwidget_lrg.gfx","130519","131072","2023/09/27 05:43:58","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\hudrolloverwidget.gfx","130519","131072","2023/09/27 05:43:57","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\galaxystarmapmenu_lrg.swf","126639","0126976","2023/09/04 11:17:43","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\galaxystarmapmenu.swf","126463","0126976","2023/09/04 11:13:07","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\spaceshipinfomenu_lrg.swf","120263","0122880","2023/09/08 18:49:54","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\spaceshipinfomenu.swf","120152","0122880","2023/09/08 18:49:33","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\surfacemap_lrg.swf","66767","069632","2023/09/03 09:57:00","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\surfacemap.swf","66692","069632","2023/09/03 09:25:39","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\planetinfocard.swf","61980","065536","2023/09/09 10:02:38","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\buttonclips.swf","42977","045056","2023/09/02 20:07:53","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\buttonclips_lrg.swf","42948","045056","2023/09/02 20:21:40","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD (default).ini","20994","24576","2023/09/27 05:49:02","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory Icons.swf","19430","020480","2023/09/27 05:37:23","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Icons.swf","19430","20480","2023/09/27 05:37:23","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory (default).ini","11528","012288","2023/09/27 05:49:06","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory - FormIDs.txt","2145","04096","2023/09/23 09:56:16","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\__folder_managed_by_vortex.","96","0","2023/09/09 18:36:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\","235447","258048","2023/09/29 18:06:09","0","10","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_ja.swf","27233","28672","2023/09/18 22:26:01","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_fr.swf","26658","28672","2023/09/18 22:25:21","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_pl.swf","26431","28672","2023/09/18 22:26:15","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_es.swf","26347","28672","2023/09/18 22:25:02","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_ptbr.swf","26318","28672","2023/09/18 22:26:31","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_it.swf","26267","28672","2023/09/18 22:25:48","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_de.swf","26095","28672","2023/09/18 22:16:14","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_zhhans.swf","25226","28672","2023/09/18 22:26:51","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\NamesIndex_en.swf","24776","28672","2023/09/18 22:18:16","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\ItemSorter\__folder_managed_by_vortex.","96","0","2023/09/22 02:56:47","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Presets\","84415","98304","2023/09/29 18:06:09","0","6","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Presets\StarUI HUD - Authors Choice.ini","21006","24576","2023/09/27 05:49:02","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Presets\StarUI HUD - Authors Choice (No Colors).ini","20994","24576","2023/09/27 05:49:02","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Presets\StarUI HUD - Vanilla Extended.ini","20993","24576","2023/09/27 05:49:02","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Presets\StarUI HUD - Vanilla.ini","20874","24576","2023/09/27 05:49:02","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Presets\PRESETS - HOW TO USE.txt","452","0","2023/09/26 22:32:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI HUD Presets\__folder_managed_by_vortex.","96","0","2023/09/22 02:56:47","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory Presets\","23491","24576","2023/09/29 18:06:33","0","4","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory Presets\StarUI Inventory - Colored.ini","11528","12288","2023/09/27 05:49:06","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory Presets\StarUI Inventory - No Colors.ini","11403","12288","2023/09/27 05:49:06","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory Presets\PRESETS - HOW TO USE.txt","464","0","2023/09/23 13:14:34","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\StarUI Inventory Presets\__folder_managed_by_vortex.","96","0","2023/09/24 16:56:57","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\Translation\","2452","0","2023/09/29 18:06:33","0","3","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\Translation\StarUI_Inventory_en.txt","1663","04096","2023/09/23 08:16:57","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\Translation\StarUI_HUD_en.txt","693","04096","2023/09/17 18:08:21","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\interface\Translation\__folder_managed_by_vortex.","96","0","2023/09/09 18:36:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\video\","1150640","0","2023/10/03 12:01:03","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\video\MainMenuloop.bk2","1150544","01150976","2023/09/30 08:18:19","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\video\__folder_managed_by_vortex.","96","0","2023/09/09 18:36:20","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\","316621","245760","2023/10/02 01:18:37","0","68","34"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\","316525","245760","2023/10/02 01:18:37","0","67","33"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\orionrifle\","19117","0","2023/10/02 01:18:37","0","4","1"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\orionrifle\orionrifle_reflex_sight.nif","9539","012288","2023/09/24 16:32:26","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\orionrifle\starborn\","9482","0","2023/10/02 01:18:37","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\orionrifle\starborn\orionrifle_reflex_sight.nif","9386","012288","2023/09/24 16:32:43","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\orionrifle\starborn\__folder_managed_by_vortex.","96","0","2023/10/02 01:18:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\orionrifle\__folder_managed_by_vortex.","96","0","2023/10/02 01:18:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\lawgiver_freerangers_rifle\","15148","16384","2023/10/02 01:18:37","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\lawgiver_freerangers_rifle\lawgiver_sight.nif","15052","16384","2023/09/24 16:30:12","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\lawgiver_freerangers_rifle\__folder_managed_by_vortex.","96","0","2023/10/02 01:18:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\inflictorrifle\","12983","16384","2023/10/02 01:18:37","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\inflictorrifle\inflictorrifle_optics_reflexsight.nif","12887","16384","2023/09/24 16:28:14","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\inflictorrifle\__folder_managed_by_vortex.","96","0","2023/10/02 01:18:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\maelstrom\","10052","0","2023/10/02 01:18:37","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\maelstrom\maelstrom_reflexsight.nif","9956","012288","2023/09/24 16:31:33","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\maelstrom\__folder_managed_by_vortex.","96","0","2023/10/02 01:18:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\coachmanshotgun\","10013","12288","2023/10/02 01:18:37","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\coachmanshotgun\coachman_reflexsight.nif","9917","12288","2023/09/24 16:26:19","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\coachmanshotgun\__folder_managed_by_vortex.","96","0","2023/10/02 01:18:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\beowulf\","9870","0","2023/10/02 01:18:37","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\beowulf\beowulf_sightsreflex.nif","9774","012288","2023/09/24 16:24:50","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\beowulf\__folder_managed_by_vortex.","96","0","2023/10/02 01:18:37","32","0","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\m1919\","9863","12288","2023/10/02 01:18:37","0","2","0"
"C:\Users\l\Documents\Clean Desktop\Starfield.Digital.Premium.Edition-InsaneRamZes\_original files\Data\meshes\weapons\m1919\m1919_optic_red_dot.nif","9767","12288","2023/09/24 16:31:02","32","0","0"
